Durationinseconds,RecordedDate,ResponseId,Employment,Country,CountryOther,Gender,Age,Education,CollarColor,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,MissingData,ZeroVar,ValuesDomain,MediatorDomain,FulfillmentDomain
497,7/29/17 7:56,R_1Q4QfuDWMlYbRPv,2,6,kenya,1,2,5,3,5,10,9,9,8,8,8,8,8,8,8,8,10,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,0,0,8.125,8.666666667,9.090909091
323,7/29/17 7:56,R_3J3HrpubuJdEODc,1,1, ,1,3,5,3,6,9,8,8,8,6,7,8,8,8,6,9,10,8,8,9,9,8,9,10,10,10,9,8,10,9,10,10,9,9,9,0,0,7.5,8.5,9.363636364
147,7/29/17 7:56,R_3rTBWJMcrISI0vG,2,1, ,2,1,4,2,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,8,8,9,9,10,8,9,10,10,10,10,8,9,10,8,9,0,0,9.875,9.416666667,9.181818182
288,7/29/17 7:56,R_x6jrjhSDPPFVii5,1,1, ,2,2,5,4,10,9,10,8,8,5,7,7,7,8,7,8,8,8,8,8,8,8,8,8,8, ,8,8,8,6,8,8,8,8,8,1,0,8,7.833333333,7.8
238,7/29/17 7:56,R_UrMZ2FDgZxb9IBz,1,1, ,2,4,6,4,7,8,8,9,8,7,8,8,5,6,8,8,8,6,8,6,7,7,7,8,8,8,8,8,8,8,9,9,8,9,8,0,0,7.875,7,8.272727273
192,7/29/17 7:56,R_OQmXEShjZE0Fivf,1,1, ,2,2,5,4,10,10,10,10,10,10,9,8,7,8,3,8,8,7,7,8,8,6,6,7,6,6,8,7,6,7,5,6,5,10,10,0,0,9.625,6.916666667,6.909090909
325,7/29/17 7:56,R_1lcnRNCWYYjuusC,1,1, ,2,2,5,4,5,9,9,9,1,2,8,8,8,9,8,10,8,9,9,10,9,9,8,10,9,9,8,8,8,9,10,8,8,7,8,0,0,6.375,8.916666667,8.363636364
198,7/29/17 7:56,R_2771ZSZyzjtfECu,1,1, ,1,3,4,4,9,9,9,9,6,6,8,8,10,9,7,7,9,8,9,10,10,10,8,9,7,9,8,7,6,6,9,9,9,8,9,0,0,8,8.833333333,7.909090909
336,7/29/17 7:56,R_22rU2s6tm8euhez,1,1, ,2,4,4,3,5,10,10,5,10,5,10,5,5,10,3,7,7,10,8,8,5,10,10,8,10,10,8,5,10,8,9,8,5,10,10,0,0,7.5,7.583333333,8.454545455
140,7/29/17 7:56,R_54qLgBXVBRiBhNn,1,6,france,1,2,5,3,8,8,7,8,7,6,8,7,6,6,7,6,7,8,8,9,6,7,6,7,5,8,6,7,9,7,7,6,8,6,7,0,0,7.375,6.916666667,6.909090909
605,7/29/17 7:56,R_1dccngNeIPcnpKU,1,1, ,1,5,5,4,8,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,0,0,9.625,9.916666667,9.818181818
250,7/29/17 7:56,R_2fvtN7oRSnSn6R5,2,1, ,2,2,4,4,8,10,10,10,10,5,10,10,7,7,8,7,10,7,6,9,7,8,7,8,7,7,8,8,8,8,8,10,7,7,7,0,0,9.125,7.583333333,7.727272727
221,7/29/17 7:56,R_C3QZW8AnQucjInD,2,1, ,2,2,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,1,10,10,10
161,7/29/17 7:56,R_uvOS5hElMvEw4O5,1,1, ,1,2,5,3,9,9,10,9,10,9,9,9,10,9,8,9,9,9,9,9,8,9,9,9,8,9,9,8,9,8,9,9,9,10,9,0,0,9.25,8.916666667,8.818181818
549,7/29/17 7:56,R_ePXEldCa5ohO2zf,1,1, ,2,2,3, ,10,9,8,9,10,9,10,8,10,10,8,10,10,9,7,10,10,8,10,10,10,10,10,9,9,10,10,10,9,10,10,0,0,9.125,9.333333333,9.727272727
205,7/29/17 7:56,R_1Ljmx7JHFZw47tB,1,1, ,1,2,5,4,8,10,10,10,10,7,6,10,8,10,8,10,10,9,10,8,8,10,10,9,7,10,10,6,10,10,10,10,10,10,10,0,0,8.875,9.166666667,9.363636364
1695,7/29/17 7:57,R_3JLyKLjIhmmmbQG,2,6,KENYA,2,2,5,2,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,0,0,9.75,10,9.727272727
114,7/29/17 7:57,R_sROJWCeXFJBuB57,1,3, ,1,2,5,1,6,8,8,10,10,7,7,7,6,8,6,8,9,9,10,8,7,5,8,10,10,7,8,5,8,6,8,8,7,6,8,0,0,7.875,7.833333333,7.363636364
261,7/29/17 8:30,R_38VhdfdO9aR4IqB,1,1, ,2,2,4,1,8,10,9,9,8,8,7,9,7,8,7,7,8,9,10,9,8,9,8,10,8,9,8,8,9,7,8,8,8,9,9,0,0,8.5,8.333333333,8.272727273
201,7/29/17 8:53,R_2dEfmI4pPMgfDeR,1,1, ,1,2,3,1,5,5,8,8,7, ,6,7,6,8,9,6,8,6,9,6,6,8,8,9,6,7,9,6,8,6,8,7,9,7,6,1,0,6.571428571,7.416666667,7.181818182
147,7/29/17 10:49,R_vYtz8NZ43svEgWl,2,1, ,2,4,6,4,8,10,10,10,9,10,10,10,10,9,9,10,10,9,9,8,9,9,9,8,10,10,10,10,7,9,8,8,9,9, ,1,0,9.625,9.083333333,9
174,7/29/17 10:49,R_3sXAHsc5EqhWItr,2,6,venezuela,1,2,4,1,9,10,10,7,8,6,8,6,4,7,8,9,10,7,8,6,7,8,3,10,8,8,7,8,8,7,8,9,10,6,5,0,0,8,7.25,7.636363636
136,7/29/17 11:45,R_1CpvVTmlmSeAIu0,1,6,Belgium,1,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0, , , 
303,7/29/17 13:33,R_1exyMtOXwEgsh9Z,1,1, ,2,2,5,4,5,10,10,10,7,7,7,6,10,8,5,5,8,8,6,6,7,4,10,10,6,10,7,7,7,8,8,8,6,6,6,0,0,7.75,7.25,7.181818182
140,7/29/17 14:44,R_r3aXmRxyFRkksYp,1,1, ,1,3,6,4,8,8,9,7,8,8,7,5,7,10,5,5,9,7,7,7,5,8,8,10,7,5,7,7,7,5,7,7,8,5,5,0,0,7.5,7.333333333,6.363636364
297,7/29/17 15:12,R_3fZZrBh8tYdVR6m,1,1, ,2,2,6,4,8,10,9,7,9,7,9,8,9,9,6,8,10,9,9,8,9,7,10,10,7,8,8,7,7,6,9,7,7,7,9,0,0,8.375,8.666666667,7.454545455
1191,7/29/17 17:11,R_25ycaurSRIRHVoK,2,2, ,2,3,5,2,9,10,10,9,9,10,9,9,8,8,8,9,10,9,10,9,8,9,10,10,9,10,10,9,9,10,9,10,9,9,9,0,0,9.375,9,9.363636364
340,7/29/17 17:40,R_1dnQPWdfjsUAKW0,1,1, ,2,3,3,3,9,10,10,5,10,6,10,10,5,9,6,7,10,9,10,10,6,9,8,10,9,10,9,9,10,10,10,10,8,9,10,0,0,8.75,8.25,9.454545455
190,7/29/17 18:08,R_2ZJor7eGqF5MDin,1,6,Philippines,1,2,5,4,5,8,7,9,8,9,10,10,9,8,10, ,10,7,10, ,10,10,10,10,10,10,10,10,10,10,8,10,8,10,9,1,0,8.25,9.4,9.545454545
261,7/29/17 18:29,R_O822M5kojVWwzTP,1,1, ,2,4,3,2,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,9.833333333,10
236,7/29/17 18:37,R_3RkMhjpU8q6IQXq,1,6,Israel,2,2,3,2,10,7,8,1,7,5,5,5,1,6,5,9,8,4,4,3,2,6,6,10,6,5,9,7,9,5,7,7,5,10,10,0,0,6,5.333333333,7.272727273
203,7/29/17 19:41,R_2BfGTh84G7cP0CO,1,1, ,1,2,5,1,7,9,10,8,8,7,8,6,8,8,7,8,9,10,9,7,6,8,8,9,6,7,10,8,10,8,7,9,7,10,8,0,0,7.875,8.083333333,8.181818182
238,7/29/17 20:09,R_1P7uLgBLlELDSFy,2,1, ,2,2,5,3,10,10,10,10,8,8,10,10,7,10,10,10,10,10,10,10,8,10,10,10,10,10,8,9,10,6,7,8,8,10,10,0,0,9.5,9.583333333,8.727272727
182,7/29/17 20:14,R_3HHwQYMI9ncYw9v,1,1, ,1,4,5,2,9,10,10,9,8,5,8,9,9,9,9,10,9,9,10,7,10,6,8,8,9,10,9,8,9,10,10,10,6,9,9,0,0,8.5,8.666666667,9
303,7/29/17 20:52,R_3OcCQPy5EFxwEXL,1,1, ,1,2,5,1,9,10,9,10,9,8,9,9,8,9,9,7,9,8,8,9,7,8,7,10,9,10,8,8,10,10,10,10,8,9,9,0,0,9.125,8.25,9.181818182
134,7/29/17 20:57,R_u9Xi4rEqW6uEMBX,1,1, ,1,2,5,3,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,9,9,6,10,10,10,10,8,8,9,0,0,9.5,9.833333333,8.818181818
116,7/29/17 21:05,R_ANxXzp8hkaohEel,2,1, ,1,2,3,2,6,5,6,3,5,4,6,3,6,3,6,4,3,6,3,6,3,6,5,5,3,5,3,5,7,3,7,3,6,5,3,0,0,4.75,4.666666667,4.545454545
574,7/29/17 21:06,R_bPGDXNlPvEDdeEx,1,1, ,2,2,6,4,6,8,8,8,6,5,3,8,8,6,5,4,8,6,9,9,7,8,7,8,7,8,8,5,5,4,7,7,6,3,7,0,0,6.5,7.083333333,6.090909091
230,7/29/17 22:30,R_3QFRJdR8xhi0Tb5,2,1, ,2,1,4,2,7,10,9,8,7,6,9,10,10,8,8,9,10,10,9,9,9,8,9,10,9,9,9,9,9,9,9,8,9,9,9,0,0,8.25,9.083333333,8.909090909
232,7/29/17 22:39,R_29mfJCHaPTXoNqt,2,1, ,2,1,4,2,7,9,6,2,5,8,5,7,2,8,4,4,10,5,10,6,6,7,9,10,7,9,7,5,7,6,6,7,7,5,8,0,0,6.125,6.75,6.727272727
150,7/29/17 22:50,R_1JQG3EenWaqoU6W,1,1, ,1,2,6,4,8,9,8,9,9,8,9,9,9,9,9,9,10,8,9,9,8,8,9,9,8,9,9,9,9,8,9,9,8,9,9,0,0,8.625,8.833333333,8.727272727
149,7/30/17 0:52,R_3PXf0jg4VG1qkrB,1,1, ,1,1,5,1,8,9,9,8,8,6,5,8,9,6,5,5,9,8,8,8,7,8,9,9,9,9,8,5,8,5,9,8,6,9,8,0,0,7.625,7.583333333,7.636363636
208,7/30/17 0:55,R_2uJ6eUreEwBu30t,1,1, ,2,3,5,2,7,9,7,8,8,8,8,9,8,7,8,8, ,7,7,7,8,7,8,8,8,8,8,7,8,7,8,8,8,8,8,1,0,8,7.545454545,7.818181818
181,7/30/17 1:43,R_2sZOSBXNtny6DRd,1,6,greece,2,2,6,2,6,8,8,6,9,7,10,7,8,10,6,9,7,9,9,9,10,6,7,10,9,10,7,9,8,8,10,10,10,9,9,0,0,7.625,8.333333333,9
147,7/30/17 2:12,R_2uBuQ9WBzFuiBl4,1,2, ,1,2,5,4,10,10,10,10,10,10,5,8,9,4,4,10,10,10,10,10,8,5,9,10,10,10,10,6,8,10,10,8,10,10,10,0,0,9.125,8.25,9.272727273
92,7/30/17 5:56,R_2E4UVKef7NanK82,1,1, ,2,2,5,4,5,9,7,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,8,9,10,0,0,8.25,8.833333333,9.090909091
324,7/30/17 6:57,R_2a9zzKB1nO8JEZ3,1,6,Nigeria,2,2,5,3,8,10,10,8,9,9,10,10,10,9,10,9,10,10,10,10,10,10,10,10,9,10,7,8,9,6,8,8,8,9,10,0,0,9.25,9.833333333,8.363636364
134,7/30/17 7:24,R_1psT8Sh13FzlIgE,1,3, ,2,1,6,3,7,8,8,9,8,6,9,9,9,8,8,9,10,9,8,9,9,8,9,10,7,9,9,8,8,8,9,9,10,9,9,0,0,8,8.833333333,8.636363636
166,7/30/17 7:36,R_R97X1XZ3s1H1nEZ,2,1, ,2,3,5,2,10,10,10,10,10,10,10,10,10,10,5,10,10,8,10,7,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,0,0,10,9.166666667,9.727272727
209,7/30/17 8:03,R_2xRgwbWYLN1JyEy,1,1, ,2,4,3,4,8,10, ,10,10,8,10,10,9,9,8,10,10,9,10,10,8,10,10,10,10,10,10,10,10,9,10,10,10,10,10,1,0,9.428571429,9.416666667,9.909090909
714,7/30/17 8:10,R_3e37aVVdzHcNQeZ,2,6,Ghana,1,3,5,4,8,8,9,9,8,8,9,10,9,9,9,9,10,9,10,8,8,8,9,10,8,9,9,9,10,7,7,10,7,8,9,0,0,8.625,9,8.454545455
389,7/30/17 9:28,R_Wet6jouwj4nrUQ1,1,1, ,2,2,5,2,8,9,8,9,8,8,8,8,8,8,8,9,10,10,8,9,9,8,8,10,9,9,10,9,9,9,10,10,10,10,10,0,0,8.25,8.75,9.545454545
148,7/30/17 9:36,R_3GeKLABtgYltk9U,1,1, ,2,2,3,4,5,8,7,7,8,7,8,8,7,6,7,8,10,7,10,10,9,7,8,10,10,9,9,8,8,6,10,9,9,10,8,0,0,7.25,8.25,8.727272727
152,7/30/17 9:45,R_306tfappkPi7LF9,1,6,Croatia,1,1,2,1,6,7,4,8,4,8,6,3,7,7,4,6,8,2,7,2,3,10,2,7,3,8,4,8,3,7,10,7,5,2,7,0,0,5.75,5.416666667,5.818181818
464,7/30/17 11:39,R_3sv6qfwp06GRpFs,1,1, ,2,3,4,1,7,10,9,6,4,8,7,7,7,7,1,6,8,8,5,6,4,6,10,7,10,10,8,8,10,10,5,5,5,10,6,0,0,7.25,6.25,7.909090909
100,7/30/17 12:09,R_1ePN3hSD5aG6rgb,1,1, ,2,2,3,1,7,10,10,8,8,5,5,6,6, ,5,7,10,8,8,8,8,8,8,8,8,8,7,5,9,8,7,7,7,9,8,1,0,7.375,7.636363636,7.545454545
513,7/30/17 12:28,R_YcwIPYbQYjiDwGt,1,6,Belgium,2,3,4,4,7,9,8,8,8,8,6,8,8,7,7,8,9,7,8,8,7,8,8,8,8,7,7,7,8,7,8,9,8,8,7,0,0,7.75,7.75,7.636363636
302,7/30/17 14:18,R_2aM3CjkbU6OHrof,1,1, ,2,2,4,4,8,10, ,9,9,9,7,10,5,7,7,10,10,8,6,6,8,7,10,10,10,10,10,10,10,9,10,9,9,10,10,1,0,8.857142857,7.833333333,9.727272727
229,7/30/17 14:21,R_1JDXfpf791UYOFf,1,1, ,1,2,6,4,6,5,7,5,5,5,7,6,7,10,5,6,7,6,6,5,8,8,7,10,10,6,6,7,8,5,7,8,8,7,8,0,0,5.75,7.083333333,7.272727273
236,7/30/17 14:36,R_3Ny83KSZlJP6Zmp,1,1, ,2,4,6,4,7,9,9,9,10,2,4,8,8,8,8,7,10,9,9,9,7,10,9,9,8,9,8,8,8,6,10,10,9,8,10,0,0,7.25,8.583333333,8.545454545
138,7/30/17 14:53,R_2Qg6Wmt9iI5ZWiI,1,1, ,2,2,5,1,8,7,8,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,5,6,7,7,7,8,9,8,8,0,0,7.375,8.166666667,7.727272727
233,7/30/17 15:04,R_1eJg5pcWZsPsr4d,1,3, ,1,4,4,3,7,9,9,5,7,1,5,7,7,7,8,7,7,7,8,7,8,7,7,8,8,7,7,7,5,2,8,8,8,6,7,0,0,6.25,7.333333333,6.636363636
146,7/30/17 15:05,R_DBuxY6clElwtogp,1,1, ,1,2,5,4,5,8,7,9,8,7,8,9,7,7,8,8,9,7,7,8,7,8,8,7,8,6,5,5,7,7,8,6,7,8,6,0,0,7.625,7.583333333,6.636363636
193,7/30/17 15:10,R_ebugoGPlvAc4hDX,1,1, ,2,1,5,3,7,9,9,9,6,7,7,7,3,8,4,8,9,9,9,9,7,7,7,9,7,8,7,7,7,4,5,6,5,5,8,0,0,7.625,7.416666667,6.272727273
206,7/30/17 15:10,R_rp811Pf8GHnWnOp,1,1, ,2,4,4,2,8,9,9,9,9,7,8,9,9,7,9, ,9,8,8,9,3,9,9,9,9,9,9,9,8,8,9,9,9,8,9,1,0,8.5,8.090909091,8.727272727
249,7/30/17 15:16,R_2qF4Z49B0PFaqre,1,1, ,2,5,4,3,8,9,9,8,8,8,9,8,9,9,8,9,8,8,8,9,8,8,9,9,8,8,8,8,8,6,8,8,7,9,9,0,0,8.375,8.5,7.909090909
181,7/30/17 15:31,R_1eKsmztfId5AvfO,1,1, ,1,3,5,3,8,9,8,7,8,6,8,9,8,7,8,9,9,7,9,8,7,7,8,9,7,8,8,7,8,7,8,9,7,6,9,0,0,7.875,8,7.636363636
331,7/30/17 15:33,R_2oaxnKrxH1OcEQV,1,1, ,2,5,6,4,10,10,10,10,10,10,5,9,10,6,6,7,10,9,10,10,6,7,7,10,10,10,8,6,7,6,10,10,8,10,10,0,0,9.25,8.166666667,8.636363636
233,7/30/17 16:02,R_2Tt0f8UaVMPwQlX,1,1, ,1,2,4,4,5,10,10,6,5,0,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,7,10,5,10,10,10,10,10,0,0,6.75,9.75,9.272727273
159,7/30/17 16:49,R_OdksDwOpcWHPhrH,1,1, ,1,4,6,4,8,8,9,9,8,8,8,9,8,9,9,7,9,8,10,8,8,8,10,9,9,8,10,9,9,8,10,9,7,9,9,0,0,8.375,8.583333333,8.818181818
184,7/30/17 17:05,R_eWdb1Ko2EULjtPH,1,1, ,2,2,5,4,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,9,9,10,10,10,10,10,10,10,10,0,0,9.875,9.75,9.818181818
172,7/30/17 17:57,R_rqCO03ybF5hXnvr,2,1, ,2,2,4,1,8,9,9,9,8,9,9,8,8, ,7,8,8,7,8,8,6,6,8,9,9,8,7,6,8,7,6,8,8,8,8,1,0,8.625,7.545454545,7.545454545
486,7/30/17 18:13,R_2DOzR8itd3mrH2m,1,1, ,2,1,5,2,7,9,9,8,6,5,8,8,9,9,8,8,9,8,8,9,8,8,9,9,9,8,9,8,9,7,8,8,5,8,9,0,0,7.5,8.5,8
778,7/30/17 19:37,R_1C1hI8OIsVFLNsm,1,1, ,1,2,5,4,9,10,9,8,8,9,10,9,9,9,9,9,9,8,10,10,10,8,10,10,9,8,9,8,8,8,10,10,10,9,9,0,0,9,9.25,8.909090909
228,7/30/17 19:37,R_3Dbi6hscKeK0Ldw,1,1, ,2,3,4,4,8,8,8,10,5,9,9,7,5,9,9,9,9,5,9,9,3,9,9,9,9,9,9,9,9,9,9,5,9,5,9,0,0,8,7.833333333,8.272727273
343,7/30/17 19:41,R_3HMG1HdWUXqQbwT,1,1, ,2,2,3,3,8,9,8,9,8,6,7,8,7,6,6,9,9,8,9,8,8,7,9,9,9,8,8,8,8,7,9,8,8,7,8,0,0,7.875,7.916666667,8
183,7/30/17 19:48,R_3MQ1HHtwKvrYdDo,1,1, ,1,4,6,4,8,9,10,10,10,10,8,10,10,9,9,9,10,10,10,9,8,9,9,10,9,10,9,9,9,8,9,9,9,9,8,0,0,9.375,9.333333333,8.909090909
455,7/30/17 20:01,R_39FIMPSxzlmN8A1,2,1, ,2,2,3,4,7,10,9,10,10,7,9,8,9,8,6,8,9,7,8,9,8,7,8,9,6,10,10,8,9,7,8,8,7,8,9,0,0,8.75,8,8.181818182
107,7/30/17 20:59,R_tS7v1hMnykq92XD,1,1, ,2,2,6,4,9,10,9,10,6,8,9,10,9,8,9,9,10,8,10,7,8,9,10,9,8,9,9,8,10,8,10,6,7,8,8,0,0,8.875,8.833333333,8.272727273
461,7/30/17 22:19,R_3hsYmJsYzIifIQU,1,6,venezuela,1,2,5,4,10,10,8,9,9,8,10,10,8,10,10,7,10,6,9,10,8,9,9,10,8,10,9,8,9,8,9,9,8,7,9,0,0,9.25,8.833333333,8.545454545
276,7/30/17 22:39,R_0Ie37PY0HqEcTfP,2,1, ,2,1,5,2,9,9,9,9,10,10,10,8,6,10,9,10,10,7,8,10,5,9,9,8,9,10,10,10,10,10,7,8,8,7,8,0,0,9.25,8.416666667,8.818181818
170,7/30/17 22:42,R_2scBQjrCGXQ2XZI,1,1, ,2,3,4,2,7,9,8,8,8,8,8,9,7,6,8,9,9,8,9,9,9,6,9,9,9,9,9,8,9,9,7,8,8,10,9,0,0,8.125,8.166666667,8.636363636
169,7/30/17 23:15,R_265N215lYqPbXG6,1,1, ,2,2,5,2,7,10,7,9,8,6,8,10,9,8,9,10,10,8,10,10,8,9,9,10,7,9,10,10,9,8,7,9,9,7,7,0,0,8.125,9.166666667,8.363636364
333,7/30/17 23:22,R_1MLHFBIRnVFXWxK,1,1, ,2,2,6,3,7,10,10,10,10,10,10,9,10,8,9,8,9, ,7,10,9,10,10,10,10,10,10,10,10,10,10,8,10,10,8,1,0,9.5,9.090909091,9.636363636
214,7/30/17 23:24,R_uw8ym4ZkYwle69H,1,2, ,2,2,5,2,4,9,8,9,4,3,8,8,8,8,7,9,9,10,7,8,9,9,9,6,8,8,10,9,9,7,8,9,9,6,9,0,0,6.625,8.25,8.363636364
309,7/30/17 23:53,R_DOlk79rOCNMFfNv,2,1, ,2,2,6,3,8,10,10,8,8,8,7,7,9,7,6,9,10,10,10,10,8,6,8,9,8,10,9,7,7,8,9,9,7,7,7,0,0,8.25,8.5,8
230,7/31/17 0:07,R_3qe34wm1Knhr1zT,1,1, ,2,2,6,3,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,7,10,10,7,8,10,0,0,9,10,9
639,7/31/17 0:29,R_BuqGBbpeXcxXnTH,2,1, ,2,3,3,1,8,10,9,5,7,6,3,8,4,6,6,7,8,3,6,7,4,10,9,10,5,8,6,5,7,7,10,8,7,7,8,0,0,7,6.666666667,7.090909091
154,7/31/17 0:52,R_2EsmIbFhVZRzez3,1,1, ,1,2,4,4,7,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,6,10,10,10,10,10,10,10,10,7,10,10,7,10,10,0,0,9.25,9.666666667,9.454545455
359,7/31/17 1:54,R_At9D1XPDMwkKSK5,1,1, ,1,2,3,1,5,9,9,7,7,2,7,7,7,7,7,8,8,7,8,8,6,8,8,8,8,8,8,8,8,7,8,9,8,9,9,0,0,6.625,7.5,8.181818182
229,7/31/17 2:14,R_uy4rOW2IlKaQpLb,1,6,Poland,1,1,3,3,8,10,10,9,10,7,7,10,10,8,5,3,8,10,10,3,10,10,9,10,9,10,6,4,9,10,9,10,7,9,10,0,0,8.875,8,8.454545455
502,7/31/17 4:57,R_UgOCPxZstkUKd1f,2,1, ,1,2,4,3,8,9,5,8,8,7,5,9,8,5,8,8,8,8,8,8,9,8,9,9,6,8,6,5,8,5,8,6,4,8,6,0,0,7.375,8,6.363636364
207,7/31/17 5:01,R_1ePHAIFM8cbVsgr,1,1, ,1,2,4,2,6,9,9,10,10,8,9,9,7,8,7,6,8,7,8,9,10,8,8,7,7,8,9,4,4,8,9,9,7,8,7,0,0,8.75,7.75,7.272727273
379,7/31/17 5:35,R_1robBvy611DoDtv,1,1, ,2,3,5,2,10,10,10,10,8,5,9,10,5,10,10,7,10,10,10,5,9,8,10,10,10,10,6,8,9,9,9,10,10, ,9,1,0,9,8.666666667,9
872,7/31/17 5:55,R_BtVWmppIvyDxWmJ,1,6,Jamaica,1,1,5,3,10,10,10,10,7,7,5,10,10,10,7,7,10,10,10,9,5,10,10,10,5,8,7,8,10,7,7,10,7,5,7,0,0,8.625,9,7.363636364
266,7/31/17 5:56,R_4MatM546TqyQ8tH,2,1, ,2,1,4,1,9,10,9,9,6,4,8,8,9,10,7,6,9,8,10,9,7,10,9,10,7,9,9,9,8,6,8,10,9,10,10,0,0,7.875,8.666666667,8.636363636
440,7/31/17 5:58,R_yxReRCPd1ArO6k1,1,1, ,2,2,3,2,10,10,10,10,10,10,10,8,8,9,9,9,10,10,10,10,8,10,10,10,9,9,5,8,9,9,9,10,9,9,9,0,0,9.75,9.416666667,8.636363636
208,7/31/17 6:00,R_XUqlryY70kAuFi1,1,1, ,2,2,5,3,8,9,9,10,8,9,7,8,9,10,9,9,10,9,10,7,7,6,8,10,9,7,9,9,8,9,9,10,9,9,8,0,0,8.5,8.666666667,8.727272727
414,7/31/17 6:14,R_1M4jivs2KBhoqFR,1,1, ,2,3,6,4,9,10,9,10,7,4,7,10,6,9,6,9,10,7,10,7,4,8,10,10,9,9,8,6,10,9,9,9,7,8,10,0,0,8.25,8,8.545454545
77,7/31/17 6:54,R_1nU7w1FSvX0dkWJ,1,1, ,1,2,4,1,5,7,4,3,7,5,5,7,4,7,4,7,4,4,7,7,4,4,7,5,4,7,5,7,4,5,6,7,5,5,7,0,0,5.375,5.333333333,5.636363636
212,7/31/17 7:09,R_1qUu5e1oHQ9ES88,1,1, ,2,2,6,4,8,9,9,8,8,10,8,7,8,8,9,7,8,9,10,8,7,7,8,9,8,10,7,7,8,8,9,10,8,9,9,0,0,8.375,8.166666667,8.454545455
263,7/31/17 7:09,R_31QRyqcSxPc4OzG,1,1, ,2,3,5,4,8,9,9,6,9,6,8,7,8,5,5,8,8,7,7,7,9,7,9,9,7,8,8,7,9,8,9,7,7,8,9,0,0,7.75,7.416666667,7.909090909
188,7/31/17 7:52,R_DCyxRZeHIBUhEEF,1,1, ,2,2,4,1,5,5,6,6,7,6,9,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,8,8,8,8,0,0,6.75,8.75,8.272727273
244,7/31/17 7:53,R_2ebC4FVq1zhRl46,1,1, ,1,2,5,1,4,9,9,8,7,7,7,7,8,7,6,9,8,9,9,9,8,8,8,9,7,8,7,8,8,7,9,8,8,8,8,0,0,7.25,8.166666667,7.818181818
234,7/31/17 7:57,R_3KZws9eWkw7vlAT,1,1, ,1,2,5,4,2,10,10,9,10,4,5,6,3,10,9,10,10,10,10,6,4,10,10,10,10,10,10,10,10,10,10,10,6,6,10,0,0,7,8.5,9.272727273
322,7/31/17 8:12,R_beIIk4lDQnypg4x,2,3, ,1,1,4,3,7,10,8,9,8,9,8,9,9,10,7,8,9,8,9,8,7,9,9,10,10,7,9,9,10,9,9,7,9,9,10,0,0,8.5,8.583333333,8.909090909
361,7/31/17 8:25,R_pLrworHw04Hm0QV,2,1, ,2,4,3,1,5,10,8,8,5,5,8,8,8,7,7,8,8,7,9,10,8,5,6,8,7,7,7,8,8,8,8,8,8,8,8,0,0,7.125,7.583333333,7.727272727
248,7/31/17 9:18,R_1n94x98IyrXgcH2,2,6,Brazil,1,3,5,3,5,10,10,5,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,10,10,1,10,10,0,0,8.75,9.583333333,8.545454545
438,7/31/17 9:29,R_31cwq9Cjv6V5FXL,1,6,spain,1,2,5,1,10,8,9,7,6,8,3,7,5,5,6,7,7,2,3,9,6,3,6,8,7,6,4,6,8,7,4,7,6,8,7,0,0,7.25,5.583333333,6.363636364
328,7/31/17 9:37,R_2CwzMko1WmwBspc,2,1, ,2,2,4,3,10,10,10,10,5,10,7,7,10,10,4,10,10,7,10,10,10,10,4,10,10,10,10,4,10,3,8,10,7,10,10,0,0,8.625,8.75,8.363636364
188,7/31/17 9:44,R_3dXNtkLDSPpSfo5,2,1, ,2,5,4,2,6,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,9,9,9,9,9,9,9,7,6,8,8,10,9,10,0,0,9.5,9.25,8.545454545
